Non-optimal chan    8 proposed ABAD0002 at cool       2 iteration      42
Non-optimal chan    8 proposed ABAD0002 at cool       2 iteration      43
Non-optimal chan   80 proposed ABAD0002 at cool       2 iteration      43
Non-optimal chan   43 proposed ABAD0002 at cool       2 iteration      43
Non-optimal chan  104 proposed ABAD0002 at cool       2 iteration      43
Non-optimal chan   83 proposed ABAD0002 at cool       2 iteration      45
Non-optimal chan    8 proposed ABAD0002 at cool       2 iteration      45
Non-optimal chan   22 proposed ABAD0002 at cool       2 iteration      45
Non-optimal chan   73 proposed ABAD0002 at cool       2 iteration      46
Non-optimal chan   73 proposed ABAD0002 at cool       2 iteration      46
Non-optimal chan   37 proposed ABAD0002 at cool       2 iteration      46
Non-optimal chan   19 proposed ABAD0002 at cool       2 iteration      46
Non-optimal chan   61 proposed ABAD0002 at cool       2 iteration      47
Non-optimal chan   61 proposed ABAD0002 at cool       2 iteration      47
Non-optimal chan   19 proposed ABAD0002 at cool       2 iteration      47
Non-optimal chan    5 proposed ABAD0002 at cool       2 iteration      47
Non-optimal chan   77 proposed ABAD0002 at cool       2 iteration      48
Non-optimal chan   77 proposed ABAD0002 at cool       2 iteration      48
Non-optimal chan  107 proposed ABAD0002 at cool       2 iteration      49
Non-optimal chan   49 proposed ABAD0002 at cool       2 iteration      49
Non-optimal chan    1 proposed ABAD0002 at cool       2 iteration      49
Non-optimal chan    1 proposed ABAD0002 at cool       2 iteration      49
Non-optimal chan   59 proposed ABAD0002 at cool       2 iteration      50
Non-optimal chan   85 proposed ABAD0002 at cool       2 iteration      50
Non-optimal chan   85 proposed ABAD0002 at cool       2 iteration      50
Non-optimal chan   32 proposed ABAD0002 at cool       2 iteration      50
Non-optimal chan   40 proposed ABAD0002 at cool       2 iteration      51
Non-optimal chan    1 proposed ABAD0002 at cool       2 iteration      51
Non-optimal chan    8 proposed ABAD0002 at cool       2 iteration      51
Non-optimal chan   37 proposed ABAD0002 at cool       2 iteration      51
Non-optimal chan   35 proposed ABAD0002 at cool       2 iteration      52
Non-optimal chan   64 proposed ABAD0002 at cool       2 iteration      52
Non-optimal chan   97 proposed ABAD0002 at cool       2 iteration      52
Non-optimal chan   61 proposed ABAD0002 at cool       2 iteration      52
Non-optimal chan   37 proposed ABAD0002 at cool       2 iteration      52
Non-optimal chan   53 proposed ABAD0002 at cool       2 iteration      53
Non-optimal chan    5 proposed ABAD0002 at cool       2 iteration      53
Non-optimal chan   13 proposed ABAD0002 at cool       2 iteration      53
Non-optimal chan   11 proposed ABAD0002 at cool       2 iteration      53
Non-optimal chan    8 proposed ABAD0002 at cool       2 iteration      55
Non-optimal chan   73 proposed ABAD0002 at cool       2 iteration      55
Non-optimal chan    1 proposed ABAD0002 at cool       2 iteration      55
Non-optimal chan  115 proposed ABAD0002 at cool       2 iteration      55
Non-optimal chan   77 proposed ABAD0002 at cool       2 iteration      55
Non-optimal chan   94 proposed ABAD0002 at cool       2 iteration      56
Non-optimal chan  115 proposed ABAD0002 at cool       2 iteration      56
Non-optimal chan   11 proposed ABAD0002 at cool       2 iteration      57
Non-optimal chan    5 proposed ABAD0002 at cool       2 iteration      57
Non-optimal chan   91 proposed ABAD0002 at cool       2 iteration      58
Non-optimal chan  109 proposed ABAD0002 at cool       2 iteration      58
Non-optimal chan   32 proposed ABAD0002 at cool       2 iteration      58
Non-optimal chan   73 proposed ABAD0002 at cool       2 iteration      58
Non-optimal chan   22 proposed ABAD0002 at cool       2 iteration      59
Non-optimal chan   88 proposed ABAD0002 at cool       2 iteration      59
Non-optimal chan   13 proposed ABAD0002 at cool       2 iteration      59
Non-optimal chan    5 proposed ABAD0002 at cool       2 iteration      60
Non-optimal chan   67 proposed ABAD0002 at cool       2 iteration      60
Non-optimal chan   91 proposed ABAD0002 at cool       2 iteration      60
Non-optimal chan   83 proposed ABAD0002 at cool       2 iteration      61
Non-optimal chan   91 proposed ABAD0002 at cool       2 iteration      61
Non-optimal chan   40 proposed ABAD0002 at cool       2 iteration      61
Non-optimal chan    5 proposed ABAD0002 at cool       2 iteration      62
Non-optimal chan   37 proposed ABAD0002 at cool       2 iteration      62
Non-optimal chan   97 proposed ABAD0002 at cool       2 iteration      62
Non-optimal chan   67 proposed ABAD0002 at cool       2 iteration      62
Non-optimal chan   32 proposed ABAD0002 at cool       2 iteration      63
Non-optimal chan   91 proposed ABAD0002 at cool       2 iteration      63
Non-optimal chan    5 proposed ABAD0002 at cool       2 iteration      64
Non-optimal chan   59 proposed ABAD0002 at cool       2 iteration      64
Non-optimal chan   25 proposed ABAD0002 at cool       2 iteration      65
Non-optimal chan   73 proposed ABAD0002 at cool       2 iteration      65
Non-optimal chan   83 proposed ABAD0002 at cool       2 iteration      65
Non-optimal chan   37 proposed ABAD0002 at cool       2 iteration      67
Non-optimal chan   73 proposed ABAD0002 at cool       2 iteration      67
Non-optimal chan   25 proposed ABAD0002 at cool       2 iteration      67
Non-optimal chan   11 proposed ABAD0002 at cool       2 iteration      68
Non-optimal chan  104 proposed ABAD0002 at cool       2 iteration      68
Non-optimal chan  107 proposed ABAD0002 at cool       2 iteration      69
Non-optimal chan   19 proposed ABAD0002 at cool       2 iteration      69
Non-optimal chan    1 proposed ABAD0002 at cool       2 iteration      70
Non-optimal chan   29 proposed ABAD0002 at cool       2 iteration      70
Non-optimal chan   91 proposed ABAD0002 at cool       2 iteration      70
Non-optimal chan   16 proposed ABAD0002 at cool       2 iteration      71
Non-optimal chan   43 proposed ABAD0002 at cool       2 iteration      71
Non-optimal chan   19 proposed ABAD0002 at cool       2 iteration      71
Non-optimal chan   53 proposed ABAD0002 at cool       2 iteration      72
Non-optimal chan   29 proposed ABAD0002 at cool       2 iteration      72
Non-optimal chan   16 proposed ABAD0002 at cool       2 iteration      72
Non-optimal chan   73 proposed ABAD0002 at cool       2 iteration      72
Non-optimal chan   49 proposed ABAD0002 at cool       2 iteration      72
Non-optimal chan   77 proposed ABAD0002 at cool       2 iteration      74
Non-optimal chan   25 proposed ABAD0002 at cool       2 iteration      74
Non-optimal chan   43 proposed ABAD0002 at cool       2 iteration      75
Non-optimal chan   13 proposed ABAD0002 at cool       2 iteration      75
Non-optimal chan  104 proposed ABAD0002 at cool       2 iteration      75
Non-optimal chan   56 proposed ABAD0002 at cool       2 iteration      76
Non-optimal chan   56 proposed ABAD0002 at cool       2 iteration      76
Non-optimal chan   77 proposed ABAD0002 at cool       2 iteration      76
Non-optimal chan   73 proposed ABAD0002 at cool       2 iteration      76
Non-optimal chan    8 proposed ABAD0002 at cool       2 iteration      77
Non-optimal chan   64 proposed ABAD0002 at cool       2 iteration      77
Non-optimal chan   61 proposed ABAD0002 at cool       2 iteration      78
Non-optimal chan   64 proposed ABAD0002 at cool       2 iteration      78
Non-optimal chan   53 proposed ABAD0002 at cool       2 iteration      78
Non-optimal chan   37 proposed ABAD0002 at cool       2 iteration      80
Non-optimal chan   77 proposed ABAD0002 at cool       2 iteration      80
Non-optimal chan   70 proposed ABAD0002 at cool       2 iteration      81
Non-optimal chan   73 proposed ABAD0002 at cool       2 iteration      81
Non-optimal chan   83 proposed ABAD0002 at cool       2 iteration      81
Non-optimal chan   13 proposed ABAD0002 at cool       2 iteration      81
Non-optimal chan    5 proposed ABAD0002 at cool       2 iteration      81
Non-optimal chan   53 proposed ABAD0002 at cool       2 iteration      83
Non-optimal chan  112 proposed ABAD0002 at cool       2 iteration      83
Non-optimal chan    5 proposed ABAD0002 at cool       2 iteration      83
Non-optimal chan   49 proposed ABAD0002 at cool       2 iteration      83
Non-optimal chan  104 proposed ABAD0002 at cool       2 iteration      84
Non-optimal chan   25 proposed ABAD0002 at cool       2 iteration      84
Non-optimal chan    1 proposed ABAD0002 at cool       2 iteration      84
Non-optimal chan   61 proposed ABAD0002 at cool       2 iteration      84
Non-optimal chan   11 proposed ABAD0002 at cool       2 iteration      85
Non-optimal chan   59 proposed ABAD0002 at cool       2 iteration      85
Non-optimal chan  112 proposed ABAD0002 at cool       2 iteration      85
Non-optimal chan   25 proposed ABAD0002 at cool       2 iteration      85
Non-optimal chan   35 proposed ABAD0002 at cool       2 iteration      86
Non-optimal chan   85 proposed ABAD0002 at cool       2 iteration      86
Non-optimal chan    5 proposed ABAD0002 at cool       2 iteration      89
Non-optimal chan   32 proposed ABAD0002 at cool       2 iteration      89
Non-optimal chan  112 proposed ABAD0002 at cool       2 iteration      89
Non-optimal chan    8 proposed ABAD0002 at cool       2 iteration      90
Non-optimal chan   11 proposed ABAD0002 at cool       2 iteration      90
Non-optimal chan   19 proposed ABAD0002 at cool       2 iteration      91
Non-optimal chan    1 proposed ABAD0002 at cool       2 iteration      91
Non-optimal chan    5 proposed ABAD0002 at cool       2 iteration      91
Non-optimal chan   25 proposed ABAD0002 at cool       2 iteration      93
Non-optimal chan   11 proposed ABAD0002 at cool       2 iteration      93
Non-optimal chan   97 proposed ABAD0002 at cool       2 iteration      93
Non-optimal chan   53 proposed ABAD0002 at cool       2 iteration      94
Non-optimal chan   11 proposed ABAD0002 at cool       2 iteration      94
Non-optimal chan   77 proposed ABAD0002 at cool       2 iteration      94
Non-optimal chan   25 proposed ABAD0002 at cool       2 iteration      95
Non-optimal chan   88 proposed ABAD0002 at cool       2 iteration      95
Non-optimal chan   83 proposed ABAD0002 at cool       2 iteration      95
Non-optimal chan  112 proposed ABAD0002 at cool       2 iteration      96
Non-optimal chan   49 proposed ABAD0002 at cool       2 iteration      96
Non-optimal chan    1 proposed ABAD0002 at cool       2 iteration      96
Non-optimal chan   35 proposed ABAD0002 at cool       2 iteration      97
Non-optimal chan   49 proposed ABAD0002 at cool       2 iteration      97
Non-optimal chan   53 proposed ABAD0002 at cool       2 iteration      97
Non-optimal chan   25 proposed ABAD0002 at cool       2 iteration      97
Non-optimal chan    1 proposed ABAD0002 at cool       2 iteration      98
Non-optimal chan    8 proposed ABAD0002 at cool       2 iteration      98
Non-optimal chan  112 proposed ABAD0002 at cool       2 iteration      98
Non-optimal chan   49 proposed ABAD0002 at cool       2 iteration      99
Non-optimal chan  112 proposed ABAD0002 at cool       2 iteration      99
Non-optimal chan    5 proposed ABAD0002 at cool       2 iteration      99
Non-optimal chan   25 proposed ABAD0002 at cool       2 iteration     100
Non-optimal chan  118 proposed ABAD0002 at cool       2 iteration     100
Non-optimal chan   85 proposed ABAD0002 at cool       3 iteration       1
Non-optimal chan   35 proposed ABAD0002 at cool       3 iteration       1
Non-optimal chan   91 proposed ABAD0002 at cool       3 iteration       2
Non-optimal chan  101 proposed ABAD0002 at cool       3 iteration       2
Non-optimal chan   25 proposed ABAD0002 at cool       3 iteration       4
Non-optimal chan   73 proposed ABAD0002 at cool       3 iteration       4
Non-optimal chan  104 proposed ABAD0002 at cool       3 iteration       4
Non-optimal chan   77 proposed ABAD0002 at cool       3 iteration       6
Non-optimal chan   77 proposed ABAD0002 at cool       3 iteration       6
Non-optimal chan  118 proposed ABAD0002 at cool       3 iteration       7
Non-optimal chan   88 proposed ABAD0002 at cool       3 iteration       7
Non-optimal chan   73 proposed ABAD0002 at cool       3 iteration       8
Non-optimal chan   73 proposed ABAD0002 at cool       3 iteration       8
Non-optimal chan   73 proposed ABAD0002 at cool       3 iteration       8
Non-optimal chan  101 proposed ABAD0002 at cool       3 iteration      10
Non-optimal chan    5 proposed ABAD0002 at cool       3 iteration      10
Non-optimal chan   56 proposed ABAD0002 at cool       3 iteration      10
Non-optimal chan   73 proposed ABAD0002 at cool       3 iteration      11
Non-optimal chan   91 proposed ABAD0002 at cool       3 iteration      11
Non-optimal chan   19 proposed ABAD0002 at cool       3 iteration      11
Non-optimal chan    5 proposed ABAD0002 at cool       3 iteration      12
Non-optimal chan   29 proposed ABAD0002 at cool       3 iteration      12
Non-optimal chan   11 proposed ABAD0002 at cool       3 iteration      12
Non-optimal chan   85 proposed ABAD0002 at cool       3 iteration      12
Non-optimal chan   85 proposed ABAD0002 at cool       3 iteration      14
Non-optimal chan   32 proposed ABAD0002 at cool       3 iteration      14
Non-optimal chan   43 proposed ABAD0002 at cool       3 iteration      14
Non-optimal chan   25 proposed ABAD0002 at cool       3 iteration      14
Non-optimal chan    1 proposed ABAD0002 at cool       3 iteration      15
Non-optimal chan   16 proposed ABAD0002 at cool       3 iteration      15
Non-optimal chan   59 proposed ABAD0002 at cool       3 iteration      15
Non-optimal chan  104 proposed ABAD0002 at cool       3 iteration      18
Non-optimal chan   35 proposed ABAD0002 at cool       3 iteration      18
Non-optimal chan   35 proposed ABAD0002 at cool       3 iteration      18
Non-optimal chan   49 proposed ABAD0002 at cool       3 iteration      19
Non-optimal chan   64 proposed ABAD0002 at cool       3 iteration      19
Non-optimal chan   40 proposed ABAD0002 at cool       3 iteration      20
Non-optimal chan   56 proposed ABAD0002 at cool       3 iteration      20
Non-optimal chan   64 proposed ABAD0002 at cool       3 iteration      20
Non-optimal chan   91 proposed ABAD0002 at cool       3 iteration      20
Non-optimal chan   88 proposed ABAD0002 at cool       3 iteration      21
Non-optimal chan   13 proposed ABAD0002 at cool       3 iteration      21
Non-optimal chan   25 proposed ABAD0002 at cool       3 iteration      22
Non-optimal chan   91 proposed ABAD0002 at cool       3 iteration      22
Non-optimal chan   56 proposed ABAD0002 at cool       3 iteration      22
Non-optimal chan    5 proposed ABAD0002 at cool       3 iteration      24
Non-optimal chan   91 proposed ABAD0002 at cool       3 iteration      24
Non-optimal chan   91 proposed ABAD0002 at cool       3 iteration      24
Non-optimal chan   40 proposed ABAD0002 at cool       3 iteration      25
Non-optimal chan  101 proposed ABAD0002 at cool       3 iteration      25
Non-optimal chan   85 proposed ABAD0002 at cool       3 iteration      25
Non-optimal chan   91 proposed ABAD0002 at cool       3 iteration      26
Non-optimal chan    5 proposed ABAD0002 at cool       3 iteration      26
Non-optimal chan   77 proposed ABAD0002 at cool       3 iteration      26
Non-optimal chan   97 proposed ABAD0002 at cool       3 iteration      27
Non-optimal chan   13 proposed ABAD0002 at cool       3 iteration      27
Non-optimal chan   19 proposed ABAD0002 at cool       3 iteration      27
Non-optimal chan    1 proposed ABAD0002 at cool       3 iteration      27
Non-optimal chan   61 proposed ABAD0002 at cool       3 iteration      28
Non-optimal chan   29 proposed ABAD0002 at cool       3 iteration      28
Non-optimal chan  115 proposed ABAD0002 at cool       3 iteration      28
Non-optimal chan   85 proposed ABAD0002 at cool       3 iteration      28
Non-optimal chan   32 proposed ABAD0002 at cool       3 iteration      29
Non-optimal chan   11 proposed ABAD0002 at cool       3 iteration      29
Non-optimal chan   61 proposed ABAD0002 at cool       3 iteration      29
Non-optimal chan   88 proposed ABAD0002 at cool       3 iteration      30
Non-optimal chan    8 proposed ABAD0002 at cool       3 iteration      30
Non-optimal chan   37 proposed ABAD0002 at cool       3 iteration      30
Non-optimal chan   11 proposed ABAD0002 at cool       3 iteration      31
Non-optimal chan   97 proposed ABAD0002 at cool       3 iteration      32
Non-optimal chan    8 proposed ABAD0002 at cool       3 iteration      32
Non-optimal chan   22 proposed ABAD0002 at cool       3 iteration      32
Non-optimal chan   19 proposed ABAD0002 at cool       3 iteration      33
Non-optimal chan  109 proposed ABAD0002 at cool       3 iteration      33
Non-optimal chan   29 proposed ABAD0002 at cool       3 iteration      33
Non-optimal chan   77 proposed ABAD0002 at cool       3 iteration      35
Non-optimal chan   83 proposed ABAD0002 at cool       3 iteration      35
Non-optimal chan   13 proposed ABAD0002 at cool       3 iteration      35
Non-optimal chan   53 proposed ABAD0002 at cool       3 iteration      35
Non-optimal chan    8 proposed ABAD0002 at cool       3 iteration      36
Non-optimal chan   43 proposed ABAD0002 at cool       3 iteration      36
Non-optimal chan   46 proposed ABAD0002 at cool       3 iteration      36
Non-optimal chan   61 proposed ABAD0002 at cool       3 iteration      37
Non-optimal chan   73 proposed ABAD0002 at cool       3 iteration      37
Non-optimal chan    5 proposed ABAD0002 at cool       3 iteration      37
Non-optimal chan   67 proposed ABAD0002 at cool       3 iteration      37
Non-optimal chan    8 proposed ABAD0002 at cool       3 iteration      38
Non-optimal chan   61 proposed ABAD0002 at cool       3 iteration      38
Non-optimal chan   22 proposed ABAD0002 at cool       3 iteration      38
Non-optimal chan   29 proposed ABAD0002 at cool       3 iteration      39
Non-optimal chan   43 proposed ABAD0002 at cool       3 iteration      39
Non-optimal chan    8 proposed ABAD0002 at cool       3 iteration      42
Non-optimal chan    1 proposed ABAD0002 at cool       3 iteration      42
Non-optimal chan   94 proposed ABAD0002 at cool       3 iteration      42
Non-optimal chan  104 proposed ABAD0002 at cool       3 iteration      42
Non-optimal chan   13 proposed ABAD0002 at cool       3 iteration      45
Non-optimal chan   77 proposed ABAD0002 at cool       3 iteration      45
Non-optimal chan   37 proposed ABAD0002 at cool       3 iteration      46
Non-optimal chan   88 proposed ABAD0002 at cool       3 iteration      46
Non-optimal chan   85 proposed ABAD0002 at cool       3 iteration      46
Non-optimal chan   85 proposed ABAD0002 at cool       3 iteration      48
Non-optimal chan   83 proposed ABAD0002 at cool       3 iteration      48
Non-optimal chan   77 proposed ABAD0002 at cool       3 iteration      48
Non-optimal chan  104 proposed ABAD0002 at cool       3 iteration      48
Non-optimal chan  118 proposed ABAD0002 at cool       3 iteration      50
Non-optimal chan    1 proposed ABAD0002 at cool       3 iteration      50
Non-optimal chan   19 proposed ABAD0002 at cool       3 iteration      50
Non-optimal chan   53 proposed ABAD0002 at cool       3 iteration      52
Non-optimal chan   77 proposed ABAD0002 at cool       3 iteration      52
Non-optimal chan   67 proposed ABAD0002 at cool       3 iteration      52
Non-optimal chan   13 proposed ABAD0002 at cool       3 iteration      52
Non-optimal chan   53 proposed ABAD0002 at cool       3 iteration      53
Non-optimal chan   19 proposed ABAD0002 at cool       3 iteration      53
Non-optimal chan   53 proposed ABAD0002 at cool       3 iteration      53
Non-optimal chan   67 proposed ABAD0002 at cool       3 iteration      54
Non-optimal chan   37 proposed ABAD0002 at cool       3 iteration      54
Non-optimal chan   16 proposed ABAD0002 at cool       3 iteration      54
Non-optimal chan    1 proposed ABAD0002 at cool       3 iteration      54
Non-optimal chan   46 proposed ABAD0002 at cool       3 iteration      55
Non-optimal chan   25 proposed ABAD0002 at cool       3 iteration      55
Non-optimal chan   43 proposed ABAD0002 at cool       3 iteration      55
Non-optimal chan   32 proposed ABAD0002 at cool       3 iteration      55
Non-optimal chan   91 proposed ABAD0002 at cool       3 iteration      56
Non-optimal chan   94 proposed ABAD0002 at cool       3 iteration      56
Non-optimal chan   19 proposed ABAD0002 at cool       3 iteration      56
Non-optimal chan   56 proposed ABAD0002 at cool       3 iteration      57
Non-optimal chan   19 proposed ABAD0002 at cool       3 iteration      57
Non-optimal chan   29 proposed ABAD0002 at cool       3 iteration      57
Non-optimal chan   61 proposed ABAD0002 at cool       3 iteration      57
Non-optimal chan   16 proposed ABAD0002 at cool       3 iteration      58
Non-optimal chan   32 proposed ABAD0002 at cool       3 iteration      58
Non-optimal chan    1 proposed ABAD0002 at cool       3 iteration      58
Non-optimal chan    1 proposed ABAD0002 at cool       3 iteration      60
Non-optimal chan   16 proposed ABAD0002 at cool       3 iteration      60
Non-optimal chan   16 proposed ABAD0002 at cool       3 iteration      60
Non-optimal chan   11 proposed ABAD0002 at cool       3 iteration      60
Non-optimal chan    1 proposed ABAD0002 at cool       3 iteration      61
Non-optimal chan   85 proposed ABAD0002 at cool       3 iteration      61
Non-optimal chan   29 proposed ABAD0002 at cool       3 iteration      61
Non-optimal chan   43 proposed ABAD0002 at cool       3 iteration      61
Non-optimal chan   85 proposed ABAD0002 at cool       3 iteration      62
Non-optimal chan   29 proposed ABAD0002 at cool       3 iteration      62
Non-optimal chan   16 proposed ABAD0002 at cool       3 iteration      64
Non-optimal chan   73 proposed ABAD0002 at cool       3 iteration      64
Non-optimal chan   67 proposed ABAD0002 at cool       3 iteration      64
Non-optimal chan   49 proposed ABAD0002 at cool       3 iteration      64
Non-optimal chan   56 proposed ABAD0002 at cool       3 iteration      68
Non-optimal chan   97 proposed ABAD0002 at cool       3 iteration      68
Non-optimal chan    5 proposed ABAD0002 at cool       3 iteration      68
Non-optimal chan   67 proposed ABAD0002 at cool       3 iteration      68
Non-optimal chan   35 proposed ABAD0002 at cool       3 iteration      70
Non-optimal chan   19 proposed ABAD0002 at cool       3 iteration      70
Non-optimal chan    8 proposed ABAD0002 at cool       3 iteration      70
Non-optimal chan   40 proposed ABAD0002 at cool       3 iteration      71
Non-optimal chan   25 proposed ABAD0002 at cool       3 iteration      71
Non-optimal chan   40 proposed ABAD0002 at cool       3 iteration      71
Non-optimal chan   49 proposed ABAD0002 at cool       3 iteration      71
Non-optimal chan   32 proposed ABAD0002 at cool       3 iteration      71
Non-optimal chan    8 proposed ABAD0002 at cool       3 iteration      71
Non-optimal chan   59 proposed ABAD0002 at cool       3 iteration      73
Non-optimal chan   70 proposed ABAD0002 at cool       3 iteration      73
Non-optimal chan  112 proposed ABAD0002 at cool       3 iteration      73
Non-optimal chan   43 proposed ABAD0002 at cool       3 iteration      76
Non-optimal chan   85 proposed ABAD0002 at cool       3 iteration      76
Non-optimal chan   56 proposed ABAD0002 at cool       3 iteration      76
Non-optimal chan   85 proposed ABAD0002 at cool       3 iteration      77
Non-optimal chan   32 proposed ABAD0002 at cool       3 iteration      77
Non-optimal chan   64 proposed ABAD0002 at cool       3 iteration      77
Non-optimal chan   88 proposed ABAD0002 at cool       3 iteration      78
Non-optimal chan   35 proposed ABAD0002 at cool       3 iteration      78
Non-optimal chan   13 proposed ABAD0002 at cool       3 iteration      78
Non-optimal chan   80 proposed ABAD0002 at cool       3 iteration      80
Non-optimal chan   59 proposed ABAD0002 at cool       3 iteration      80
Non-optimal chan    5 proposed ABAD0002 at cool       3 iteration      80
Non-optimal chan   59 proposed ABAD0002 at cool       3 iteration      81
Non-optimal chan   83 proposed ABAD0002 at cool       3 iteration      81
Non-optimal chan   77 proposed ABAD0002 at cool       3 iteration      81
Non-optimal chan    5 proposed ABAD0002 at cool       3 iteration      83
Non-optimal chan   49 proposed ABAD0002 at cool       3 iteration      83
Non-optimal chan    8 proposed ABAD0002 at cool       3 iteration      83
Non-optimal chan   73 proposed ABAD0002 at cool       3 iteration      83
Non-optimal chan   37 proposed ABAD0002 at cool       3 iteration      84
Non-optimal chan   40 proposed ABAD0002 at cool       3 iteration      84
Non-optimal chan    5 proposed ABAD0002 at cool       3 iteration      84
Non-optimal chan   35 proposed ABAD0002 at cool       3 iteration      84
Non-optimal chan   46 proposed ABAD0002 at cool       3 iteration      84
Non-optimal chan   80 proposed ABAD0002 at cool       3 iteration      85
Non-optimal chan   35 proposed ABAD0002 at cool       3 iteration      85
Non-optimal chan   13 proposed ABAD0002 at cool       3 iteration      85
Non-optimal chan  101 proposed ABAD0002 at cool       3 iteration      85
Non-optimal chan    1 proposed ABAD0002 at cool       3 iteration      86
Non-optimal chan   13 proposed ABAD0002 at cool       3 iteration      86
Non-optimal chan   43 proposed ABAD0002 at cool       3 iteration      87
Non-optimal chan   35 proposed ABAD0002 at cool       3 iteration      87
Non-optimal chan   83 proposed ABAD0002 at cool       3 iteration      90
Non-optimal chan   61 proposed ABAD0002 at cool       3 iteration      90
Non-optimal chan  109 proposed ABAD0002 at cool       3 iteration      90
Non-optimal chan   85 proposed ABAD0002 at cool       3 iteration      90
Non-optimal chan   29 proposed ABAD0002 at cool       3 iteration      92
Non-optimal chan   19 proposed ABAD0002 at cool       3 iteration      92
Non-optimal chan   37 proposed ABAD0002 at cool       3 iteration      92
Non-optimal chan   73 proposed ABAD0002 at cool       3 iteration      92
Non-optimal chan   67 proposed ABAD0002 at cool       3 iteration      94
Non-optimal chan   19 proposed ABAD0002 at cool       3 iteration      94
Non-optimal chan   53 proposed ABAD0002 at cool       3 iteration      94
Non-optimal chan   25 proposed ABAD0002 at cool       3 iteration      95
Non-optimal chan   80 proposed ABAD0002 at cool       3 iteration      95
Non-optimal chan   35 proposed ABAD0002 at cool       3 iteration      95
Non-optimal chan   94 proposed ABAD0002 at cool       3 iteration      95
Non-optimal chan   97 proposed ABAD0002 at cool       3 iteration      96
Non-optimal chan   61 proposed ABAD0002 at cool       3 iteration      96
Non-optimal chan   85 proposed ABAD0002 at cool       3 iteration      96
Non-optimal chan   73 proposed ABAD0002 at cool       3 iteration      96
Non-optimal chan   13 proposed ABAD0002 at cool       3 iteration      97
Non-optimal chan   85 proposed ABAD0002 at cool       3 iteration      97
Non-optimal chan   32 proposed ABAD0002 at cool       3 iteration      97
Non-optimal chan   77 proposed ABAD0002 at cool       3 iteration      97
Non-optimal chan   77 proposed ABAD0002 at cool       3 iteration      98
Non-optimal chan   11 proposed ABAD0002 at cool       3 iteration      98
Non-optimal chan   19 proposed ABAD0002 at cool       4 iteration       1
Non-optimal chan   97 proposed ABAD0002 at cool       4 iteration       1
Non-optimal chan   19 proposed ABAD0002 at cool       4 iteration       1
Non-optimal chan   16 proposed ABAD0002 at cool       4 iteration       1
Non-optimal chan   29 proposed ABAD0002 at cool       4 iteration       2
Non-optimal chan    8 proposed ABAD0002 at cool       4 iteration       2
Non-optimal chan   91 proposed ABAD0002 at cool       4 iteration       2
Non-optimal chan   16 proposed ABAD0002 at cool       4 iteration       2
Non-optimal chan    1 proposed ABAD0002 at cool       4 iteration       3
Non-optimal chan    5 proposed ABAD0002 at cool       4 iteration       3
Non-optimal chan   61 proposed ABAD0002 at cool       4 iteration       3
Non-optimal chan   43 proposed ABAD0002 at cool       4 iteration       5
Non-optimal chan   77 proposed ABAD0002 at cool       4 iteration       5
Non-optimal chan   64 proposed ABAD0002 at cool       4 iteration       5
Non-optimal chan   85 proposed ABAD0002 at cool       4 iteration       5
Non-optimal chan   97 proposed ABAD0002 at cool       4 iteration       5
Non-optimal chan   91 proposed ABAD0002 at cool       4 iteration       6
Non-optimal chan   73 proposed ABAD0002 at cool       4 iteration       6
Non-optimal chan   40 proposed ABAD0002 at cool       4 iteration       8
Non-optimal chan   61 proposed ABAD0002 at cool       4 iteration       8
Non-optimal chan   70 proposed ABAD0002 at cool       4 iteration       9
Non-optimal chan   56 proposed ABAD0002 at cool       4 iteration       9
Non-optimal chan    1 proposed ABAD0002 at cool       4 iteration       9
Non-optimal chan   19 proposed ABAD0002 at cool       4 iteration       9
Non-optimal chan   49 proposed ABAD0002 at cool       4 iteration       9
Non-optimal chan   97 proposed ABAD0002 at cool       4 iteration       9
Non-optimal chan   85 proposed ABAD0002 at cool       4 iteration      11
Non-optimal chan  112 proposed ABAD0002 at cool       4 iteration      11
Non-optimal chan  101 proposed ABAD0002 at cool       4 iteration      11
Non-optimal chan    1 proposed ABAD0002 at cool       4 iteration      11
Non-optimal chan   25 proposed ABAD0002 at cool       4 iteration      12
Non-optimal chan  109 proposed ABAD0002 at cool       4 iteration      12
Non-optimal chan   25 proposed ABAD0002 at cool       4 iteration      12
Non-optimal chan   91 proposed ABAD0002 at cool       4 iteration      12
Non-optimal chan   16 proposed ABAD0002 at cool       4 iteration      14
Non-optimal chan   22 proposed ABAD0002 at cool       4 iteration      14
Non-optimal chan   77 proposed ABAD0002 at cool       4 iteration      14
Non-optimal chan   11 proposed ABAD0002 at cool       4 iteration      15
Non-optimal chan   56 proposed ABAD0002 at cool       4 iteration      15
Non-optimal chan   77 proposed ABAD0002 at cool       4 iteration      15
Non-optimal chan   22 proposed ABAD0002 at cool       4 iteration      15
Non-optimal chan  118 proposed ABAD0002 at cool       4 iteration      15
Non-optimal chan   25 proposed ABAD0002 at cool       4 iteration      16
Non-optimal chan   11 proposed ABAD0002 at cool       4 iteration      16
Non-optimal chan   13 proposed ABAD0002 at cool       4 iteration      17
Non-optimal chan   80 proposed ABAD0002 at cool       4 iteration      17
Non-optimal chan   22 proposed ABAD0002 at cool       4 iteration      17
Non-optimal chan  109 proposed ABAD0002 at cool       4 iteration      24
